Document No.,Line No.,Sell-to Customer Name,External Document No.,Customer PO No.,No.,Ordering Model,Customer Ordering Model,Quantity,Cross-Reference No.,Customer Expectations Date,Produce Expected Finish Date,OP Estimated Shipping Date,Actual Completion Date,Actual Shipping Day,Description,Customer Ordering Desc.,Description 2,Model Name,Unit of Measure,Outstanding Quantity,Loan To Sales,Project Code,Shipment Date,Sales Promised Delivery Date,Create Prod Exp Completion,LastMod Prod Exp Completion,Remark,Remark2,EA Remark,PM Name,Item Status,HeaderStatus,Production Order No.,Starting Date,Material Receipt Date (PO),Orderig Description,Currency Code,Selling Price Excl. VAT,Amount,Amount Including VAT,Outstanding Amount (LCY),Ship-to Name,Customer Item No.,Qty on Purch. Order,Qty on Sales Order,Inventory,Qty on Componet Line,OP Lead Time,ReleasedDateOrigin,Warehouse Shipment No.,Assemble Option,Type,Location Code,Salesperson Code
SO25090323,30000,"Neousys Technology America, Inc.",P96800(P),POD-251326,93S-MK000010-000,Miokit-R12-POC300,Miokit-R12-POC300,100.,,2025/11/21,2025/11/4,2025/11/7,,,"[DEF]MezIO kits, including MezIO-R12-50,POC-300 se","MezIO-R12-50 kits, 1x 2.5” SATA HDD/SSD, 4-CH isolated DI, 4-CH isolated DO, including POC-300 series Back Panel and Screw","ries Back Panel, and Screw",[DEF]Miokit-R12-POC300,PCS,100.,FALSE,,2025/11/7,2025/11/7,30/09/25 14:32:48,,,10/29 in 302-00100286-000,,Jeffrey Wang 王俊鍵,DEF,Released,WA25090873,2025/10/31,,"MezIO-R12-50 kits, 1x 2.5” SATA HDD/SSD, 4-CH isolated DI, 4-CH isolated DO, including POC-300 series Back Panel and Screw",USD,87.00,"8,700.00","8,700.00","261,566.00",COAST Automation,,0.,140.,0.,0.,51,2025/9/17,,No,Item,WH22,T048
SO25090327,10000,"Neousys Technology America, Inc.",P96800(P),POD-251327,930-WM000001-000,Wmkit-V-POC300_400,Wmkit-V-POC300_400,70.,,2025/10/17,2025/10/30,2025/11/7,,,"[DEF] Wall mounting assembly for POC-300, POC-400,","Wall mounting assembly for POC-300, POC-400, POC-40 series, vertical type","POC-40 series, vertical type",[DEF]Wall-mount bracket ASS'Y #01,PCS,70.,FALSE,,2025/11/7,2025/11/7,30/09/25 14:32:19,,,,,Neil Liu 劉仲軒,DEF,Released,WA25090661,2025/10/28,,"Wall mounting assembly for POC-300, POC-400, POC-40 series, vertical type",USD,6.00,420.00,420.00,"12,627.00",COAST Automation,,0.,146.,0.,0.,51,2025/9/17,,No,Item,WH22,T048
SO25090327,15000,"Neousys Technology America, Inc.",P96800(P),POD-251327,930-WM000001-000,Wmkit-V-POC300_400,Wmkit-V-POC300_400,70.,,2025/11/21,2025/11/5,2025/11/7,,,"[DEF] Wall mounting assembly for POC-300, POC-400,","Wall mounting assembly for POC-300, POC-400, POC-40 series, vertical type","POC-40 series, vertical type",[DEF]Wall-mount bracket ASS'Y #01,PCS,70.,FALSE,,2025/11/7,2025/11/7,01/10/25 15:40:17,,,待採回 302-00100277-000,,Neil Liu 劉仲軒,DEF,Released,WA25090874,2025/11/3,,"Wall mounting assembly for POC-300, POC-400, POC-40 series, vertical type",USD,6.00,420.00,420.00,"12,627.00",COAST Automation,,0.,146.,0.,0.,51,2025/9/17,,No,Item,WH22,T048
SO25090327,20000,"Neousys Technology America, Inc.",P96800(P),POD-251327,930-WM000002-000,Wmkit-H-POC300_400,Wmkit-H-POC300_400,40.,,2025/10/17,2025/10/30,2025/11/7,,,"[DEF] Wall mounting assembly for POC-300, POC-400","Wall mounting assembly for POC-300, POC-400 series, horizontal type","series, horizontal type",[DEF]Wall-mount bracket ASS'Y #02,PCS,40.,FALSE,,2025/11/7,2025/11/7,30/09/25 14:32:22,,,,,Neil Liu 劉仲軒,DEF,Released,WA25090662,2025/10/28,,"Wall mounting assembly for POC-300, POC-400 series, horizontal type",USD,6.00,240.00,240.00,"7,216.00",COAST Automation,,0.,161.,1.,0.,51,2025/9/17,,No,Item,WH22,T048
SO25090327,30000,"Neousys Technology America, Inc.",P96800(P),POD-251327,930-WM000002-000,Wmkit-H-POC300_400,Wmkit-H-POC300_400,100.,,2025/11/21,2025/11/5,2025/11/7,,,"[DEF] Wall mounting assembly for POC-300, POC-400","Wall mounting assembly for POC-300, POC-400 series, horizontal type","series, horizontal type",[DEF]Wall-mount bracket ASS'Y #02,PCS,100.,FALSE,,2025/11/7,2025/11/7,01/10/25 15:40:18,,,待採回 302-00100276-001,,Neil Liu 劉仲軒,DEF,Released,WA25090875,2025/11/3,,"Wall mounting assembly for POC-300, POC-400 series, horizontal type",USD,6.00,600.00,600.00,"18,039.00",COAST Automation,,0.,161.,1.,0.,51,2025/9/17,,No,Item,WH22,T048
SO25090338,10000,"Neousys Technology America, Inc.",NTA_NEXT IMAGING_SO-20251314,POD-251337,906-LT045200-010,LTN-452(EA),LTN-452(EA),2.,,2025/10/8,2025/10/3,2025/10/8,2025/10/2,,[EA]2-CH LED controller module supporting overdriv,2-CH LED controller module supporting overdriving up to 10A and 2x DI,ing up to 10A and 2x DI,[EA]LTN-452,PCS,2.,FALSE,,2025/10/8,2025/10/8,24/09/25 10:19:30,,,,,Kaichu Wu 吳鎧竹,EA9,Released,WR25090831,2025/10/1,,2-CH LED controller module supporting overdriving up to 10A and 2x DI,USD,191.00,382.00,382.00,"11,475.00","Neousys Technology America, Inc.",,0.,2.,3.,0.,20,2025/9/18,PK25100061,No,Item,WH22,T048
SO25090338,20000,"Neousys Technology America, Inc.",NTA_NEXT IMAGING_SO-20251314,POD-251337,950-UC054500-A27,POC-545,POC-545,2.,,2025/10/8,2025/10/9,2025/10/16,,,[DEF]AMD Ryzen™ embedded V1807B ultra-compact embe,"AMD Ryzen™ embedded V1807B ultra-compact embedded controller with  4x PoE+ ports, 4x USB 3.0 ports and MezIO™ interface.","dded controller with  4x PoE+ ports, 4x USB 3.0 po",[DEF]POC-545,PCS,2.,FALSE,,2025/10/16,2025/10/16,24/09/25 10:19:43,,,,,Neil Liu 劉仲軒,DEF,Released,WR25090946,2025/10/7,,"AMD Ryzen™ embedded V1807B ultra-compact embedded controller with  4x PoE+ ports, 4x USB 3.0 ports and MezIO™ interface.",USD,804.00,"1,608.00","1,608.00","48,304.00","Neousys Technology America, Inc.",,0.,12.,10.,0.,28,2025/9/18,,No,Item,WH22,T048
SO25090338,30000,"Neousys Technology America, Inc.",NTA_NEXT IMAGING_SO-20251314,POD-251337,930-WM000005-000,Wmkit-V-POC500,Wmkit-V-POC500,4.,,2025/10/8,2025/10/9,2025/10/16,,,"[DEF]Wall mounting assembly for POC-500, POC-700 s","Wall mounting assembly for POC-500, POC-700 series, vertical type","eries, vertical type",[DEF]Wmkit-V-POC500,PCS,4.,FALSE,,2025/10/16,2025/10/16,24/09/25 10:19:45,,,,,Neil Liu 劉仲軒,DEF,Released,WR25090947,2025/10/7,,"Wall mounting assembly for POC-500, POC-700 series, vertical type",USD,6.00,24.00,24.00,721.00,"Neousys Technology America, Inc.",,0.,6.,1.,0.,28,2025/9/18,,No,Item,WH22,T048
SO25090339,10000,"Neousys Technology America, Inc.",NTA_SILGAN_SO-20251316,POD-251338,930-GH000007-000,AccsyBx-Cardholder-9160GC-2000EAda,AccsyBx-Cardholder-9160GC-2000EAda,1.,,2025/10/1,2025/10/1,2025/10/8,2025/10/1,,Nuvo-9160GC GPU bracket kit for RTX 2000E Ada,Nuvo-9160GC GPU bracket kit for RTX 2000E Ada,,AccsyBx-Cardholder-9160GC-2000EAda,PCS,1.,FALSE,,2025/10/8,2025/10/8,24/09/25 10:19:46,25/09/25 17:01:28,,,,Kaichu Wu 吳鎧竹,DEF,Released,WR25090878,2025/9/30,,Nuvo-9160GC GPU bracket kit for RTX 2000E Ada,USD,5.00,5.00,5.00,150.00,"Neousys Technology America, Inc.",,0.,1.,1.,0.,20,2025/9/18,PK25100061,No,Item,WH22,T048
SO25090340,10000,"Neousys Technology America, Inc.",NTA_INVENTORY,POD-251339,950-EC900632-A21,Nuvo-9006LP,Nuvo-9006LP,2.,,2025/10/15,2025/10/17,2025/10/22,,,[DEF]Intel® 14th/ 13th/12th -Gen Core™ Rugged Embe,"Intel® 14th/ 13th/12th -Gen Core™ Rugged Embedded Computer with with 6x 2.5GbE (I226-IT)/ GbE, USB 3.2 Type-C, MezIO® Interface & 2.5” HDD tray","dded Computer with with 6x 2.5GbE (I226-IT)/ GbE,",[DEF]Nuvo-9006LP-i226,PCS,2.,FALSE,,2025/10/17,2025/10/22,25/09/25 17:16:17,01/10/25 09:48:57,,,,Neil Liu 劉仲軒,DEF,Released,WA25090678,2025/10/15,,"Intel® 14th/ 13th/12th -Gen Core™ Rugged Embedded Computer with with 6x 2.5GbE (I226-IT)/ GbE, USB 3.2 Type-C, MezIO® Interface & 2.5” HDD tray",USD,652.00,"1,304.00","1,304.00","39,172.00","Neousys Technology America, Inc.",,0.,42.,22.,0.,34,2025/9/18,,No,Item,WH22,T048
SO25090345,10000,"Neousys Technology America, Inc.",PO05072,POD-251330,950-EC900232-A21,Nuvo-9002LP,Nuvo-9002LP,12.,,2025/10/8,2025/10/16,2025/10/21,,,[DEF]Intel® 14th/ 13th/12th -Gen Core™ Rugged Embe,"Intel® 14th/ 13th/12th -Gen Core™ Rugged Embedded Computer with 2x 2.5GbE (I226-IT)/ GbE, USB 3.2 Type-C, MezIO® Interface & 2.5” HDD tray","dded Computer with 2x 2.5GbE (I226-IT)/ GbE, USB 3",[DEF]Nuvo-9002LP-i226,PCS,12.,FALSE,,2025/10/21,2025/10/21,25/09/25 18:12:02,,,,,Neil Liu 劉仲軒,DEF,Released,WR25100212,2025/10/14,,"Intel® 14th/ 13th/12th -Gen Core™ Rugged Embedded Computer with 2x 2.5GbE (I226-IT)/ GbE, USB 3.2 Type-C, MezIO® Interface & 2.5” HDD tray",USD,603.00,"7,236.00","7,236.00","217,369.00","Industrial PC, Inc.",,0.,99.,6.,0.,33,2025/9/18,,No,Item,WH22,T048
SO25090346,10000,"Neousys Technology America, Inc.",NTA_DIGIKEY,POD-251340,507-N1125643-012,M.280-SSD-256GB-SATA-TLC5-PN,M.280-SSD-256GB-SATA-TLC5-PN,6.,,2025/10/1,2025/10/3,2025/10/8,,,"[DEF]M.2 SSD, 256GB, Key B+M 2280, BiCS5 3D TLC, S","M.2 SSD 256GB, Key B+M 2280, TLC,  SATA III,0°C~+70°C, Phison","ATA III (Ver 3.2), with LDPC ECC, 550 MB/s (read),",[DEF]M.2 SSD 256G SATA B+M 2280,PCS,6.,FALSE,,2025/10/8,2025/10/8,26/09/25 08:18:43,,,10/1-TG25090334,,,DEF,Released,,,2025/10/1,"M.2 SSD 256GB, Key B+M 2280, TLC,  SATA III,0°C~+70°C, Phison",USD,37.00,222.00,222.00,"6,669.00","Neousys Technology America, Inc.",,40.,11.,34.,1.,20,2025/9/18,PK25100061,No,Item,WH22,T048
SO25090346,20000,"Neousys Technology America, Inc.",NTA_DIGIKEY,POD-251340,950-UC004000-A14,POC-40,POC-40,1.,,2025/10/8,2025/10/20,2025/10/22,,,Intel® Elkhart Lake Atom® x6211E Extreme-compact E,Intel® Elkhart Lake Atom® x6211E Extreme-compact Embedded Controller with 2x GbE and 2x USB 3.1,mbedded Controller with 2x GbE and 2x USB 3.1,POC-40,PCS,1.,FALSE,,2025/10/20,2025/10/22,26/09/25 08:19:56,02/10/25 16:22:13,,,,Neil Liu 劉仲軒,,Released,WA25090683,2025/10/16,,Intel® Elkhart Lake Atom® x6211E Extreme-compact Embedded Controller with 2x GbE and 2x USB 3.1,USD,274.00,274.00,274.00,"8,231.00","Neousys Technology America, Inc.",,0.,31.,10.,0.,34,2025/9/18,,No,Item,WH22,T048
SO25090346,30000,"Neousys Technology America, Inc.",NTA_DIGIKEY,POD-251340,930-WM000001-000,Wmkit-V-POC300_400,Wmkit-V-POC300_400,6.,,2025/10/1,2025/10/20,2025/10/22,,,"[DEF] Wall mounting assembly for POC-300, POC-400,","Wall mounting assembly for POC-300, POC-400, POC-40 series, vertical type","POC-40 series, vertical type",[DEF]Wall-mount bracket ASS'Y #01,PCS,6.,FALSE,,2025/10/20,2025/10/22,26/09/25 08:19:58,02/10/25 16:22:14,,,,Neil Liu 劉仲軒,DEF,Released,WA25090684,2025/10/16,,"Wall mounting assembly for POC-300, POC-400, POC-40 series, vertical type",USD,6.00,36.00,36.00,"1,081.00","Neousys Technology America, Inc.",,0.,146.,0.,0.,34,2025/9/18,,No,Item,WH22,T048
SO25090378,10000,"Neousys Technology America, Inc.",PO05060,POD-251341,510-A1120202-181,PA-120W-OW,PA-120W-OW,20.,,2025/10/8,2025/10/1,2025/10/8,,,"[DEF]120W AC-DC power Adapter, 20V 6A, 90~264VAC 1","120W AC/DC power adapter(GST120A20-JD) 20V/6A;18AWG/120cm;Cord end terminals for  terminal block, Operating Temperature :  -30 to 70 °C.","27~370VDC, Open-Wire Terminal, -30~+70°C, Meanwell",[DEF]AC-DC Power Adapter 120W 20V OW Terminal,PCS,20.,FALSE,,2025/10/8,2025/10/8,25/09/25 09:33:40,,,9/30-TG25090308,,,DEF,Released,,,2025/9/30,"120W AC/DC power adapter(GST120A20-JD) 20V/6A;18AWG/120cm;Cord end terminals for  terminal block, Operating Temperature :  -30 to 70 °C.",USD,39.00,780.00,780.00,"23,564.00","Industrial PC, Inc.",,0.,110.,393.,10.,16,2025/9/22,PK25100056,No,Item,WH22,T048
SO25090379,10000,"Neousys Technology America, Inc.",NTA_INVENTORY,POD-251351,950-EC900693-A11,Nuvo-9006DE-PoE-UL,Nuvo-9006DE-PoE-UL,6.,,2025/10/16,2025/10/16,2025/10/22,,,[DEF]Intel® 14th/ 13th/12th -Gen Core™ Rugged Embe,"Intel® 14th/ 13th/12th -Gen Core™ Rugged Embedded Computer with 6x 2.5GbE (I226-IT)/ GbE, USB 3.2 Type-C, dual-slot PCIe Cassette & MezIO® Interface & UL certified, option of 802.3at PoE+ PSE for 2.5GbE port 3 ~ port 6.","dded Computer with 6x 2.5GbE (I226-IT)/ GbE, USB 3",[DEF]Nuvo-9006DE-PoE-UL-i226,PCS,6.,FALSE,,2025/10/22,2025/10/22,26/09/25 11:39:57,,,,,Neil Liu 劉仲軒,DEF,Released,WR25100226,2025/10/14,,"Intel® 14th/ 13th/12th -Gen Core™ Rugged Embedded Computer with 6x 2.5GbE (I226-IT)/ GbE, USB 3.2 Type-C, dual-slot PCIe Cassette & MezIO® Interface & UL certified, option of 802.3at PoE+ PSE for 2.5GbE port 3 ~ port 6.",USD,794.00,"4,764.00","4,764.00","143,920.00","Neousys Technology America, Inc.",,0.,20.,5.,0.,30,2025/9/22,,No,Item,WH22,T048
SO25090379,25000,"Neousys Technology America, Inc.",NTA_INVENTORY,POD-251351,950-VT920801-A21,Nuvo-9208VTC,Nuvo-9208VTC,2.,,2025/10/8,2025/10/16,2025/10/22,,,Intel® 14th/13th/12th-Gen Core™ In-Vehicle Compute,"Intel® 14th/13th/12th-Gen Core™ In-Vehicle Computer (I226 version) with 8x RJ45 PoE+ ports, USB 3.2 Type-C, DIO, CAN bus and RAID. Patented Cassette for PCIe add-on card accommodation.(ALC888S Audio & EN45545)","r (I226 version) with 8x RJ45 PoE+ ports, USB 3.2",Nuvo-9208VTC-i226(PW),PCS,2.,FALSE,,2025/10/22,2025/10/22,26/09/25 13:53:55,,9/26生管通知退版.,,,Brian Hsieh 謝泊含,,Released,WR25100227,2025/10/14,,"Intel® 14th/13th/12th-Gen Core™ In-Vehicle Computer (I226 version) with 8x RJ45 PoE+ ports, USB 3.2 Type-C, DIO, CAN bus and RAID. Patented Cassette for PCIe add-on card accommodation.(ALC888S Audio & EN45545)",USD,"1,019.00","2,038.00","2,038.00","61,568.00","Neousys Technology America, Inc.",,0.,2.,0.,0.,30,2025/9/22,,No,Item,WH22,T048
SO25090379,30000,"Neousys Technology America, Inc.",NTA_INVENTORY,POD-251351,507-S2301T13-067,SSD-1TB-TLC5ET-TD,SSD-1TB-TLC5ET-TD,10.,,2025/10/1,2025/10/3,2025/10/8,,,"[ES]2.5"" SATA SSD, 1TB, BiCS5 3D TLC, SATA III (6.","2.5"""" SATA SSD 1TB TLC, -20°C~+75°C,Transcend","0GHz), DRAM-Less, with LDPC ECC, 560 MB/s (read),","[ES]2.5"" SATA SSD 1T DRAM-L 7mm",PCS,10.,FALSE,,2025/10/8,2025/10/8,26/09/25 11:40:07,26/09/25 11:40:43,,10/1-TG25090335,,,ES,Released,,,2025/10/1,"2.5"""" SATA SSD 1TB TLC, -20°C~+75°C,Transcend",USD,80.00,800.00,800.00,"24,168.00","Neousys Technology America, Inc.",,40.,10.,64.,86.,16,2025/9/22,PK25100061,No,Item,WH22,T048
SO25090379,40000,"Neousys Technology America, Inc.",NTA_INVENTORY,POD-251351,93S-GB000001-000,Gpubr-Nuvo9160-01,Gpubr-Nuvo9160-01,5.,,2025/10/1,2025/10/3,2025/10/8,2025/10/2,,"[DEF]Nuvo-9160GC GPU bracket kit for RTX A2000, RT","Nuvo-9160GC GPU bracket kit for RTX A2000, RTX 2000 Ada, and RTX 4000 SFF Ada","X 2000 Ada, and RTX 4000 SFF Ada",[DEF]Gpubr-Nuvo9160-01,PCS,5.,FALSE,,2025/10/8,2025/10/8,26/09/25 11:40:10,26/09/25 11:40:45,,,,Jeffrey Wang 王俊鍵,DEF,Released,WR25090927,2025/10/1,,"Nuvo-9160GC GPU bracket kit for RTX A2000, RTX 2000 Ada, and RTX 4000 SFF Ada",USD,5.00,25.00,25.00,755.00,"Neousys Technology America, Inc.",,0.,136.,15.,0.,16,2025/9/22,PK25100061,No,Item,WH22,T048
SO25090380,10000,"Neousys Technology America, Inc.",NTA_MONTERIS MEDICAL_SO-20251333,POD-251352,507-N2551243-012,M.280-SSD-512GB-PCIe44-TLC5-PN,M.280-SSD-512GB-PCIe44-TLC5-PN,5.,,2025/10/8,2025/10/9,2025/10/16,,,"[DEF]M.2 SSD, 512GB, Key M 2280, BiCS5 3D TLC, NVM","M.2 SSD 512GB, Key M 2280, TLC, NVMe PCIe Gen 4x4, 0°C~+70°C, Phison.","e PCIe Gen 4 x4, with LDPC ECC, 3600 MB/s (read),",[DEF]M.2 SSD 512G PCIe Gen4x4 M 2280,PCS,5.,FALSE,,2025/10/16,2025/10/16,26/09/25 11:41:05,26/09/25 11:41:40,,10/8-TG25100012    10/3 in,,,DEF,Released,,,2025/10/8,"M.2 SSD 512GB, Key M 2280, TLC, NVMe PCIe Gen 4x4, 0°C~+70°C, Phison.",USD,65.00,325.00,325.00,"9,818.00","Neousys Technology America, Inc.",,30.,17.,30.,0.,24,2025/9/22,,No,Item,WH22,T048
SO25090380,20000,"Neousys Technology America, Inc.",NTA_MONTERIS MEDICAL_SO-20251333,POD-251352,930-DB000004-000,Dmpbr-Nuvo9160,Dmpbr-Nuvo9160,5.,,2025/10/8,2025/10/3,2025/10/8,2025/10/2,,[DEF]Damping bracket assembly for Nuvo-9160GC,Damping bracket assembly for Nuvo-9160GC,,[DEF]Damping bracket ASS'Y #04,PCS,5.,FALSE,,2025/10/8,2025/10/8,26/09/25 11:42:32,,,,,Kaichu Wu 吳鎧竹,DEF,Released,WR25090928,2025/10/1,,Damping bracket assembly for Nuvo-9160GC,USD,28.00,140.00,140.00,"4,229.00","Neousys Technology America, Inc.",,0.,95.,5.,0.,16,2025/9/22,PK25100061,No,Item,WH22,T048
SO25090381,10000,"Neousys Technology America, Inc.",P96819,POD-251342,S50-RU024000-074,NRU-240S-AWP-074,NRU-240S-AWP-JAO64G-CA03,1.,,2025/10/3,2025/10/21,2025/10/23,,,"NRU-240S-AWP, including  GC-Jetson-AGX64GB-Orin-Nv","NRU-240S-AWP, including  GC-Jetson-AGX64GB-Orin-Nvidia-JetPack-6.0, M.280-SSD-512GB-PCIe44-TLC5WT-TD","idia-JetPack-6.0, M.280-SSD-512GB-PCIe44-TLC5WT-TD",NRU-240S-AWP-074,PCS,1.,FALSE,,2025/10/21,2025/10/23,26/09/25 11:44:27,02/10/25 16:24:02,,,,Kaichu Wu 吳鎧竹,,Released,WA25090736,2025/10/17,,"NRU-240S-AWP, including  GC-Jetson-AGX64GB-Orin-Nvidia-JetPack-6.0, M.280-SSD-512GB-PCIe44-TLC5WT-TD",USD,"2,852.00","2,852.00","2,852.00","86,159.00",COAST Automation,,0.,1.,0.,0.,31,2025/9/22,,No,Item,WH22,T048
SO25090381,20000,"Neousys Technology America, Inc.",P96819,POD-251342,93S-CK000022-000,Cblkit-FP-NRU-230V-AWP_NRU-240S-AWP,Cblkit-FP-NRU-230V-AWP_NRU-240S-AWP,1.,,2025/10/3,2025/10/21,2025/10/23,,,NRU-230V-AWP or NRU-240S-AWP front panel cable kit,"NRU-230V-AWP or NRU-240S-AWP front panel cable kit, including: 1x Cbl-TpCPlug-UTpCF-50CM, 1x Cbl-M12A8M-2U2TA-180CM1, 3x Cbl-M12A8M-2DB9M_OW2-180CM, 5x Cbl-M12X8M-RJ45F-100CM",", including: 1x Cbl-TpCPlug-UTpCF-50CM, 1x Cbl-M12",Cblkit-FP-NRU-230V-AWP_NRU-240S-AWP,PCS,1.,FALSE,,2025/10/21,2025/10/23,26/09/25 11:44:28,02/10/25 16:24:05,,,,Jeffrey Wang 王俊鍵,,Released,WA25090737,2025/10/17,,"NRU-230V-AWP or NRU-240S-AWP front panel cable kit, including: 1x Cbl-TpCPlug-UTpCF-50CM, 1x Cbl-M12A8M-2U2TA-180CM1, 3x Cbl-M12A8M-2DB9M_OW2-180CM, 5x Cbl-M12X8M-RJ45F-100CM",USD,176.00,176.00,176.00,"5,317.00",COAST Automation,,0.,46.,16.,0.,31,2025/9/22,,No,Item,WH22,T048
SO25090383,10000,"Neousys Technology America, Inc.",NTA_US ARMY_RIDGELINE,POD-251353,140-A008850T-121,i5-8500T,i5-8500T,1.,,2025/10/1,2025/10/3,2025/10/8,,,"[DEF]UHD Graphics 630, 9MB, 2.10~3.50 GHz, 6-Core,","Intel® Core™ i5-8500T Processor (9M Cache, up to 3.50 GHz), TDP:35W CPU, installation and burn in test included","6-Thread, 35W, Tj:100°C, FCLGA1151, 37.5x37.5mm,",[DEF]Processor Intel Core i5-8500T Step:U0,PCS,1.,FALSE,,2025/10/8,2025/10/8,26/09/25 12:24:07,,,10/1-TG25090331,,,DEF,Released,,,2025/10/1,"Intel® Core™ i5-8500T Processor (9M Cache, up to 3.50 GHz), TDP:35W CPU, installation and burn in test included",USD,196.00,196.00,196.00,"5,921.00","Neousys Technology America, Inc.",,15.,1.,4.,6.,16,2025/9/22,PK25100061,No,Item,WH22,T048
SO25090383,20000,"Neousys Technology America, Inc.",NTA_US ARMY_RIDGELINE,POD-251353,930-PA000002-000,PA-280W-CW6P-2P,PA-280W-CW6P-2P,2.,,2025/10/1,2025/10/3,2025/10/8,2025/10/2,,PA-280W w/6PW to 2P Cord End Terminal cable suppor,"280W AC-DC power adapter 24V 11.67A, 85~264VAC, -30~+70°C w/ Wafer FML6P to 2P End Terminal cable for AWP/SEMIL",t splicing connector for AWP/SEMIL,PA-280W-CW6P-2P Kit,PCS,2.,FALSE,,2025/10/8,2025/10/8,26/09/25 12:24:10,,,,,Brian Hsieh 謝泊含,,Released,WR25090929,2025/10/1,,"280W AC-DC power adapter 24V 11.67A, 85~264VAC, -30~+70°C w/ Wafer FML6P to 2P End Terminal cable for AWP/SEMIL",USD,78.00,156.00,156.00,"4,713.00","Neousys Technology America, Inc.",,0.,7.,3.,0.,16,2025/9/22,PK25100061,No,Item,WH22,T048
SO25090383,30000,"Neousys Technology America, Inc.",NTA_US ARMY_RIDGELINE,POD-251353,R10Z,CUSTOMER SERVICES,CUSTOMER SERVICES,1.,,2025/10/1,2025/10/3,2025/10/8,,,Customer Services,To理貨：請協助確認CPU產地非中國製,,Customer Services,PCS,1.,FALSE,,2025/10/8,2025/10/8,26/09/25 12:24:20,,,,,,,Released,,,2025/10/1,To理貨：請協助確認CPU產地非中國製,USD,0.00,0.00,0.00,0.00,"Neousys Technology America, Inc.",,0.,0.,0.,0.,16,2025/9/22,PK25100061,No,Resource,WH02,T048
SO25090384,10000,"Neousys Technology America, Inc.",P96827,POD-251343,950-UC030000-A35,POC-300,POC-300,4.,,2025/10/3,2025/10/21,2025/10/23,,,[DEF]Intel® ApolloLake Atom™ E3950 ultra-compact e,"Intel® ApolloLake Atom™ E3950 ultra-compact embedded controller with 1x GbE port, 2x IEEE 802.3at PoE+ ports, 2x USB 3.0 ports and MezIO interface.","mbedded controller with 1x GbE port, 2x IEEE 802.3",[DEF]POC-300(RC),PCS,4.,FALSE,,2025/10/21,2025/10/23,26/09/25 12:25:02,02/10/25 16:25:16,,,,Neil Liu 劉仲軒,DEF,Released,WA25090740,2025/10/17,,"Intel® ApolloLake Atom™ E3950 ultra-compact embedded controller with 1x GbE port, 2x IEEE 802.3at PoE+ ports, 2x USB 3.0 ports and MezIO interface.",USD,382.00,"1,528.00","1,528.00","46,161.00",COAST Automation,,0.,4.,0.,0.,31,2025/9/22,,No,Item,WH22,T048
SO25090386,10000,"Neousys Technology America, Inc.",P96828,POD-251346,S50-EC953101-033,Nuvo-9531-PoE-033,Nuvo-9531-PoE-i9IC,3.,,2025/10/3,2025/10/21,2025/10/23,,,"Nuvo-9531-PoE, including  i9-13900TE","Nuvo-9531-PoE, including  i9-13900TE",,Nuvo-9531-PoE-033,PCS,3.,FALSE,,2025/10/21,2025/10/23,26/09/25 12:27:57,02/10/25 16:25:46,,,,Neil Liu 劉仲軒,,Released,WA25090741,2025/10/17,,"Nuvo-9531-PoE, including  i9-13900TE",USD,"1,132.00","3,396.00","3,396.00","102,593.00",COAST Automation,,0.,3.,0.,0.,31,2025/9/22,,No,Item,WH22,T048
SO25090402,10000,"Neousys Technology America, Inc.",PO05080,POD-251354,950-ECB53100-A10,Nuvo-11531,Nuvo-11531,1.,,2025/10/8,2025/10/3,2025/10/8,2025/10/2,,[DEF]Intel® Core™ Ultra 200S Series Compact Fanles,"Intel® Core™ Ultra 200S Series Compact Fanless Computer with 4x 2.5GbE, 4x USB3.2","s Computer with 4x 2.5GbE, 4x USB3.2",[DEF]Nuvo-11531,PCS,1.,FALSE,,2025/10/8,2025/10/8,23/09/25 15:24:59,,,,,Kaichu Wu 吳鎧竹,DEF,Released,WR25090774,2025/10/1,,"Intel® Core™ Ultra 200S Series Compact Fanless Computer with 4x 2.5GbE, 4x USB3.2",USD,495.00,495.00,495.00,"14,971.00","Industrial PC, Inc.",,0.,10.,1.,0.,15,2025/9/23,PK25100056,No,Item,WH22,T048
SO25090403,10000,"Neousys Technology America, Inc.",P96829,POD-251356,S50-EC900632-PU3,Nuvo-9006LP-i5HC,Nuvo-9006LP-i5HC,10.,,2025/10/31,2025/10/29,2025/10/31,,,"Nuvo-9006LP, I226 version, including  i5-12500TE","Nuvo-9006LP, I226 version, including  i5-12500TE",,Nuvo-9006LP-i5HC,PCS,10.,FALSE,,2025/10/31,2025/10/31,01/10/25 09:09:03,,,,,Neil Liu 劉仲軒,,Released,WA25090779,2025/10/21,,"Nuvo-9006LP, I226 version, including  i5-12500TE",USD,886.00,"8,860.00","8,860.00","267,971.00",COAST Automation,,0.,10.,0.,0.,38,2025/9/23,,No,Item,WH22,T048
